url,fileName,updateDate,prefectureNameJP,testedPositive,hospitalized,bedCurrentPhase,bedFinalPhase,bedCapacity,bedUtilizationRate,plannedBedCapacity,severeCase,severeCaseBedCurrentPhase,severeCaseBedFinalPhase,severeCaseBedCapacity,severeCaseBedUtilizationRate,plannedSevereCaseBedCapacity,accomondated,accomondationCurrentPhase,accomondationFinalPhase,accomondationRoomCapacity,accomondationRoomUtilizationRate,plannedaccomondationRoomCapacity,atHome,atWelfareFacility,unconfirmed
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,広島県,70,55,1,3,553,0.1,500,0,1,3,72,0,70,9,1,3,709,0.01,700,6,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,山口県,120,97,1,3,423,0.23,423,1,1,3,137,0.01,137,23,1,3,834,0.03,834,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,徳島県,11,11,2,4,200,0.06,200,2,2,4,25,0.08,25,0,2,4,150,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,香川県,22,15,1,3,196,0.08,196,0,1,3,26,0,26,7,1,3,101,0.07,101,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,愛媛県,130,56,1,3,229,0.24,223,3,1,3,33,0.09,33,24,1,3,117,0.21,117,50,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,高知県,5,5,1,4,200,0.03,200,0,1,4,58,0,57,0,1,4,361,0,190,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,福岡県,186,80,1,3,551,0.15,760,3,1,3,90,0.03,110,74,1,3,1057,0.07,1200,32,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,佐賀県,16,13,1,4,274,0.05,274,0,1,4,46,0,46,3,1,4,253,0.01,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,長崎県,18,12,2,4,395,0.03,395,0,2,4,27,0,42,3,2,4,352,0.01,550,3,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,熊本県,77,69,2,3,400,0.17,400,5,2,3,59,0.08,59,5,2,3,1430,0,140,3,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,大分県,60,36,2,4,332,0.11,332,0,2,4,41,0,41,24,1,2,700,0.03,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,宮崎県,82,19,1,3,246,0.08,246,2,1,3,33,0.06,33,49,1,3,250,0.2,250,14,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,鹿児島県,46,18,2,4,342,0.05,300,0,2,4,38,0,48,28,2,4,370,0.08,370,0,0,0
https://www.mhlw.go.jp/content/10900000/000699463.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（11月25日０時時点）,2020-11-25,沖縄県,302,180,4,5,433,0.42,425,21,4,5,53,0.4,51,58,3,5,370,0.16,340,64,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,北海道,2279,935,2,3,1811,0.52,1811,28,2,3,182,0.15,182,678,2,2,1660,0.41000000000000003,1660,605,61,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,青森県,26,22,1,4,201,0.11,225,2,1,4,31,0.06,30,0,1,4,260,0,100,0,0,4
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,岩手県,80,71,2,3,374,0.19,350,2,2,3,59,0.03,45,9,2,3,381,0.02,300,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,宮城県,136,47,3,5,345,0.14,450,5,3,5,43,0.12,65,49,3,5,300,0.16,300,40,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,秋田県,12,4,2,4,222,0.02,235,0,2,4,22,0,27,8,2,4,58,0.14,69,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,山形県,31,31,2,4,216,0.14,215,1,2,4,26,0.04,26,0,2,4,108,0,108,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,福島県,48,48,2,4,475,0.1,350,5,2,4,42,0.12,50,0,2,4,160,0,160,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,茨城県,354,165,3,3,550,0.3,500,11,3,3,70,0.16,70,50,3,4,324,0.15,324,125,14,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,栃木県,140,123,3,4,313,0.39,313,7,3,4,41,0.17,41,8,3,4,284,0.03,250,0,9,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,群馬県,199,144,2,3,335,0.43,330,1,2,3,71,0.01,50,55,2,3,1300,0.04,1300,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,埼玉県,1203,590,4,4,1211,0.49,1400,31,2,4,128,0.24,200,158,2,3,1225,0.13,1450,351,0,104
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,千葉県,874,336,3,4,1147,0.29,1200,10,3,4,101,0.1,180,162,3,4,710,0.23,1400,340,0,36
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,東京都,3937,1698,3,4,4000,0.42,4000,246,2,4,500,0.49,500,712,3,4,1910,0.37,3000,1050,0,477
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,神奈川県,1363,452,2,3,1939,0.23,1939,60,2,3,200,0.3,200,207,2,2,867,0.24,1000,704,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,新潟県,93,83,2,3,456,0.18,456,0,2,3,112,0,112,10,1,3,176,0.06,176,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,富山県,18,17,2,4,500,0.03,500,0,2,4,36,0,36,1,2,4,125,0.01,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,石川県,24,22,1,2,258,0.09,254,0,1,2,35,0,35,2,1,2,340,0.01,340,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,福井県,22,22,2,4,215,0.1,215,0,2,4,24,0,24,0,1,4,75,0,75,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,山梨県,50,49,2,4,285,0.17,250,2,2,4,24,0.08,24,1,2,4,139,0.01,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,長野県,123,99,3,4,350,0.28,350,0,3,4,48,0,48,13,3,4,250,0.05,250,11,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,岐阜県,214,200,3,3,625,0.32,625,1,3,3,51,0.02,51,14,1,3,466,0.03,466,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,静岡県,529,195,4,4,472,0.41000000000000003,450,8,4,4,73,0.11,67,57,4,4,592,0.1,450,0,0,277
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,愛知県,1731,382,3,4,897,0.43,839,30,3,4,70,0.43,121,198,3,4,1300,0.15,1300,954,0,197
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,三重県,188,175,2,3,349,0.5,349,5,2,3,53,0.09,53,8,2,3,100,0.08,100,5,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,滋賀県,77,61,2,4,429,0.14,450,2,2,4,45,0.04,72,14,2,4,260,0.05,250,2,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,京都府,229,131,3,3,650,0.2,750,14,3,3,86,0.16,86,39,3,3,338,0.12,338,59,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,大阪府,4192,799,4,4,1432,0.56,1615,209,4,4,366,0.5700000000000001,215,640,3,3,1555,0.41000000000000003,1036,1700,0,1053
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,兵庫県,704,436,5,5,671,0.65,650,34,5,5,110,0.31,120,180,5,5,698,0.26,700,0,0,88
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,奈良県,204,160,2,3,467,0.34,500,6,2,3,27,0.22,25,44,2,3,108,0.41000000000000003,108,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,和歌山県,84,84,2,4,400,0.21,400,1,2,4,40,0.03,40,0,2,4,137,0,137,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,鳥取県,6,6,1,3,313,0.02,300,0,1,3,47,0,40,0,1,3,340,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,島根県,6,6,1,5,253,0.02,253,1,1,5,25,0.04,25,0,1,5,98,0,98,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,岡山県,140,89,2,4,302,0.29,250,5,2,4,37,0.14,40,26,2,4,207,0.13,180,25,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,広島県,118,91,1,3,553,0.16,500,5,1,3,72,0.07,70,20,1,3,794,0.03,700,7,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,山口県,61,59,1,3,423,0.14,423,3,1,3,137,0.02,137,2,1,3,834,0,834,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,徳島県,6,6,2,4,200,0.03,200,1,2,4,25,0.04,25,0,2,4,150,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,香川県,22,21,1,3,199,0.11,199,0,1,3,26,0,26,1,1,3,101,0.01,101,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,愛媛県,141,64,3,3,229,0.28,223,6,3,3,33,0.18,33,11,3,3,117,0.09,117,66,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,高知県,18,18,1,4,200,0.09,200,0,1,4,58,0,57,0,1,4,361,0,190,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,福岡県,332,124,1,3,551,0.23,760,6,1,3,90,0.07,110,113,1,3,1057,0.11,1200,95,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,佐賀県,27,25,1,4,274,0.09,274,0,1,4,46,0,46,2,1,4,253,0.01,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,長崎県,18,10,2,4,395,0.03,395,0,2,4,27,0,42,7,2,4,352,0.02,550,1,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,熊本県,92,66,2,3,400,0.17,400,8,2,3,59,0.14,59,14,2,3,1430,0.01,140,12,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,大分県,97,57,2,4,336,0.17,336,1,2,4,41,0.02,41,40,1,2,700,0.06,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,宮崎県,97,34,2,3,246,0.14,246,2,2,3,33,0.06,33,38,2,3,250,0.15,250,25,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,鹿児島県,36,19,2,4,342,0.06,300,0,2,4,38,0,48,16,2,4,370,0.04,370,1,0,0
https://www.mhlw.go.jp/content/10900000/000703096.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月２日０時時点）,2020-12-02,沖縄県,393,212,4,5,447,0.47000000000000003,425,26,4,5,53,0.49,51,87,3,5,370,0.24,340,93,0,1
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,北海道,2248,998,2,3,1811,0.55,1811,26,2,3,182,0.14,182,514,2,2,1660,0.31,1660,600,136,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,青森県,53,32,1,4,210,0.15,225,2,1,4,31,0.06,30,17,1,4,260,0.07,100,2,0,2
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,岩手県,55,53,2,3,374,0.14,350,4,2,3,59,0.07,45,2,2,3,381,0.01,300,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,宮城県,152,63,3,5,345,0.18,450,3,3,5,43,0.07,65,36,3,5,300,0.12,300,53,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,秋田県,2,1,2,4,222,0,235,0,2,4,24,0,27,1,2,4,58,0.02,69,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,山形県,57,56,2,4,216,0.26,215,1,2,4,26,0.04,26,0,2,4,108,0,108,1,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,福島県,64,63,2,4,475,0.13,350,5,2,4,42,0.12,50,1,2,4,160,0.01,160,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,茨城県,371,180,3,3,550,0.33,500,17,3,3,70,0.24,70,49,3,4,324,0.15,324,88,54,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,栃木県,171,144,3,4,313,0.46,313,10,3,4,41,0.24,41,5,3,4,284,0.02,250,0,22,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,群馬県,247,165,3,3,335,0.49,330,7,2,3,71,0.1,50,82,3,3,1300,0.06,1300,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,埼玉県,1598,657,4,4,1211,0.54,1400,26,2,4,128,0.2,200,235,2,3,1351,0.17,1450,534,0,172
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,千葉県,780,332,3,4,1147,0.29,1200,15,3,4,101,0.15,180,181,3,4,710,0.25,1400,223,0,44
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,東京都,4429,1851,3,4,4000,0.46,4000,275,2,4,500,0.55,500,804,3,4,1910,0.42,3000,1103,6,665
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,神奈川県,1121,436,2,3,1939,0.22,1939,65,2,3,200,0.33,200,225,2,2,886,0.25,1000,460,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,新潟県,79,71,2,3,456,0.16,456,0,2,3,112,0,112,2,1,3,176,0.01,176,6,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,富山県,6,6,2,4,500,0.01,500,0,2,4,36,0,36,0,2,4,125,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,石川県,31,30,1,2,258,0.12,254,0,1,2,35,0,35,1,1,2,340,0,340,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,福井県,17,17,2,4,215,0.08,215,2,2,4,24,0.08,24,0,1,4,75,0,75,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,山梨県,91,77,2,4,285,0.27,250,0,2,4,24,0,24,14,2,4,139,0.1,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,長野県,162,118,3,4,350,0.34,350,4,3,4,48,0.08,48,16,3,4,250,0.06,250,14,0,14
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,岐阜県,284,247,3,3,625,0.4,625,1,3,3,51,0.02,51,37,1,3,466,0.08,466,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,静岡県,616,164,4,4,472,0.35000000000000003,450,13,4,4,73,0.18,67,44,4,4,592,0.07,450,0,0,408
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,愛知県,1951,423,3,4,934,0.45,839,28,3,4,70,0.4,121,262,3,4,1300,0.2,1300,1067,0,199
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,三重県,178,167,2,3,349,0.48,349,6,2,3,53,0.11,53,8,2,3,100,0.08,100,3,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,滋賀県,62,50,2,4,429,0.12,450,4,2,4,45,0.09,72,11,2,4,260,0.04,250,1,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,京都府,325,143,3,3,680,0.21,750,16,3,3,86,0.19,86,62,3,3,338,0.18,338,120,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,大阪府,4209,796,4,4,1432,0.56,1615,212,4,4,366,0.58,215,694,3,3,1789,0.39,1036,1744,0,975
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,兵庫県,809,462,5,5,671,0.6900000000000001,650,41,5,5,110,0.37,120,292,5,5,988,0.3,700,0,0,55
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,奈良県,249,187,2,3,467,0.4,500,6,2,3,27,0.22,25,62,2,3,108,0.5700000000000001,108,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,和歌山県,71,71,2,4,400,0.18,400,1,2,4,40,0.03,40,0,2,4,137,0,137,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,鳥取県,8,8,1,3,313,0.03,300,0,1,3,47,0,40,0,1,3,340,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,島根県,11,11,1,5,253,0.04,253,0,1,5,25,0,25,0,1,5,98,0,98,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,岡山県,116,83,2,4,302,0.27,250,0,2,4,37,0,40,24,2,4,207,0.12,180,8,1,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,広島県,350,186,2,3,553,0.34,500,6,2,3,72,0.08,70,77,2,3,794,0.1,700,87,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,山口県,53,51,1,3,423,0.12,423,3,1,3,137,0.02,137,2,1,3,834,0,834,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,徳島県,6,6,2,4,200,0.03,200,1,2,4,25,0.04,25,0,2,4,150,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000705462.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（12月９日０時時点）,2020-12-09,香川県,54,31,2,3,199,0.16,199,0,2,3,26,0,26,6,1,3,101,0.06,101,0,0,17
